event_id,session_id,user_id,event_name,event_at,source
3628,1167,268,add_to_cart,2026-03-04 13:26:09,product
3629,1167,268,checkout_start,2026-03-04 13:26:52,product
3630,1168,268,view_home,2026-03-02 18:52:00,product
3631,1168,268,view_product,2026-03-02 18:52:43,product
3632,1169,268,view_home,2026-03-07 02:36:00,product
3633,1170,269,view_home,2026-03-26 10:38:00,product
3634,1170,269,search,2026-03-26 10:38:43,product
3635,1170,269,view_product,2026-03-26 10:39:26,product
3636,1171,269,view_home,2026-03-16 14:47:00,product
3637,1171,269,search,2026-03-16 14:47:43,product
3638,1171,269,view_product,2026-03-16 14:48:26,product
3639,1171,269,purchase,2026-03-16 14:49:09,product
3640,1172,269,view_home,2026-03-14 12:18:00,product
3641,1172,269,search,2026-03-14 12:18:43,product
3642,1172,269,view_product,2026-03-14 12:19:26,product
3643,1173,270,view_home,2026-03-09 07:38:00,product
3644,1174,270,view_home,2026-03-05 23:14:00,product
3645,1174,270,search,2026-03-05 23:14:43,product
3646,1174,270,view_product,2026-03-05 23:15:26,product
3647,1175,270,view_home,2026-03-09 15:19:00,product
3648,1175,270,search,2026-03-09 15:19:43,product
3649,1175,270,view_product,2026-03-09 15:20:26,product
3650,1175,270,purchase,2026-03-09 15:21:09,product
3651,1176,271,view_home,2026-03-13 19:22:00,product
3652,1177,271,view_home,2026-03-11 14:26:00,product
3653,1178,272,view_home,2026-03-22 23:38:00,product
3654,1178,272,search,2026-03-22 23:38:43,product
3655,1178,272,view_product,2026-03-22 23:39:26,product
3656,1179,272,view_home,2026-03-16 00:15:00,product
3657,1179,272,search,2026-03-16 00:15:43,product
3658,1180,272,view_home,2026-03-18 07:46:00,product
3659,1180,272,search,2026-03-18 07:46:43,product
3660,1180,272,add_to_cart,2026-03-18 07:47:26,product
3661,1180,272,checkout_start,2026-03-18 07:48:09,product
3662,1181,272,view_home,2026-03-21 13:24:00,product
3663,1181,272,view_product,2026-03-21 13:24:43,product
3664,1182,273,view_home,2026-03-19 02:35:00,product
3665,1182,273,search,2026-03-19 02:35:43,product
3666,1183,273,view_home,2026-03-11 08:57:00,product
3667,1183,273,search,2026-03-11 08:57:43,product
3668,1183,273,view_product,2026-03-11 08:58:26,product
3669,1184,273,view_home,2026-03-19 21:50:00,product
3670,1184,273,view_product,2026-03-19 21:50:43,product
3671,1184,273,add_to_cart,2026-03-19 21:51:26,product
3672,1184,273,checkout_start,2026-03-19 21:52:09,product
3673,1185,274,view_home,2026-03-08 04:53:00,product
3674,1185,274,add_to_cart,2026-03-08 04:53:43,product
3675,1185,274,checkout_start,2026-03-08 04:54:26,product
3676,1186,274,view_home,2026-03-09 06:02:00,product
3677,1187,274,view_home,2026-03-07 22:50:00,product
3678,1187,274,search,2026-03-07 22:50:43,product
3679,1187,274,view_product,2026-03-07 22:51:26,product
3680,1188,274,view_home,2026-03-09 01:40:00,product
3681,1188,274,view_product,2026-03-09 01:40:43,product
3682,1189,275,view_home,2026-03-15 11:17:00,product
3683,1189,275,search,2026-03-15 11:17:43,product
3684,1190,275,view_home,2026-03-06 06:17:00,product
3685,1190,275,search,2026-03-06 06:17:43,product
3686,1190,275,view_product,2026-03-06 06:18:26,product
3687,1191,275,view_home,2026-03-03 00:41:00,product
3688,1191,275,search,2026-03-03 00:41:43,product
3689,1191,275,view_product,2026-03-03 00:42:26,product
3690,1192,275,view_home,2026-03-08 10:29:00,product
3691,1192,275,search,2026-03-08 10:29:43,product
3692,1192,275,add_to_cart,2026-03-08 10:30:26,product
3693,1192,275,checkout_start,2026-03-08 10:31:09,product
3694,1193,276,view_home,2026-03-15 20:32:00,product
3695,1193,276,view_product,2026-03-15 20:32:43,product
3696,1194,276,view_home,2026-03-11 18:02:00,product
3697,1194,276,search,2026-03-11 18:02:43,product
3698,1194,276,view_product,2026-03-11 18:03:26,product
3699,1195,276,view_home,2026-03-11 17:55:00,product
3700,1195,276,search,2026-03-11 17:55:43,product
3701,1195,276,purchase,2026-03-11 17:56:26,product
3702,1196,276,view_home,2026-03-14 06:03:00,product
3703,1196,276,search,2026-03-14 06:03:43,product
3704,1196,276,view_product,2026-03-14 06:04:26,product
3705,1196,276,add_to_cart,2026-03-14 06:05:09,product
3706,1196,276,checkout_start,2026-03-14 06:05:52,product
3707,1197,277,view_home,2026-03-15 16:27:00,product
3708,1197,277,search,2026-03-15 16:27:43,product
3709,1197,277,view_product,2026-03-15 16:28:26,product
3710,1198,277,view_home,2026-03-20 05:13:00,product
3711,1198,277,search,2026-03-20 05:13:43,product
3712,1198,277,view_product,2026-03-20 05:14:26,product
3713,1198,277,add_to_cart,2026-03-20 05:15:09,product
3714,1198,277,checkout_start,2026-03-20 05:15:52,product
3715,1199,277,view_home,2026-03-10 17:56:00,product
3716,1199,277,search,2026-03-10 17:56:43,product
3717,1199,277,view_product,2026-03-10 17:57:26,product
3718,1199,277,add_to_cart,2026-03-10 17:58:09,product
3719,1199,277,checkout_start,2026-03-10 17:58:52,product
3720,1200,277,view_home,2026-03-17 15:14:00,product
3721,1200,277,view_product,2026-03-17 15:14:43,product
3722,1201,277,view_home,2026-03-13 17:25:00,product
3723,1201,277,search,2026-03-13 17:25:43,product
3724,1201,277,view_product,2026-03-13 17:26:26,product
3725,1201,277,add_to_cart,2026-03-13 17:27:09,product
3726,1201,277,checkout_start,2026-03-13 17:27:52,product
3727,1202,277,view_home,2026-03-13 19:47:00,product
3728,1202,277,view_product,2026-03-13 19:47:43,product
3729,1203,277,view_home,2026-03-15 09:30:00,product
3730,1203,277,view_product,2026-03-15 09:30:43,product
3731,1203,277,purchase,2026-03-15 09:31:26,product
3732,1204,278,view_home,2026-03-08 06:35:00,product
3733,1204,278,search,2026-03-08 06:35:43,product
3734,1204,278,view_product,2026-03-08 06:36:26,product
3735,1205,278,view_home,2026-03-07 02:20:00,product
3736,1205,278,view_product,2026-03-07 02:20:43,product
3737,1205,278,add_to_cart,2026-03-07 02:21:26,product
3738,1205,278,checkout_start,2026-03-07 02:22:09,product
3739,1206,278,view_home,2026-03-06 09:09:00,product
3740,1206,278,search,2026-03-06 09:09:43,product
3741,1206,278,view_product,2026-03-06 09:10:26,product
3742,1206,278,add_to_cart,2026-03-06 09:11:09,product
3743,1206,278,checkout_start,2026-03-06 09:11:52,product
3744,1206,278,purchase,2026-03-06 09:12:35,product
3745,1207,278,view_home,2026-03-07 10:38:00,product
3746,1207,278,search,2026-03-07 10:38:43,product
3747,1207,278,view_product,2026-03-07 10:39:26,product
3748,1208,279,view_home,2026-03-09 13:04:00,product
3749,1208,279,add_to_cart,2026-03-09 13:04:43,product
3750,1208,279,checkout_start,2026-03-09 13:05:26,product
3751,1209,279,view_home,2026-03-11 19:44:00,product
3752,1209,279,add_to_cart,2026-03-11 19:44:43,product
3753,1209,279,checkout_start,2026-03-11 19:45:26,product
3754,1210,279,view_home,2026-03-11 13:25:00,product
3755,1210,279,search,2026-03-11 13:25:43,product
3756,1210,279,view_product,2026-03-11 13:26:26,product
3757,1210,279,add_to_cart,2026-03-11 13:27:09,product
3758,1210,279,checkout_start,2026-03-11 13:27:52,product
3759,1211,279,view_home,2026-03-08 19:25:00,product
3760,1212,280,view_home,2026-02-20 00:00:00,product
3761,1212,280,search,2026-03-16 21:17:43,product
3762,1212,280,add_to_cart,2026-03-16 21:18:26,product
3763,1212,280,checkout_start,2026-03-16 21:19:09,product
3764,1213,280,view_home,2026-03-20 04:39:00,product
3765,1213,280,search,2026-03-20 04:39:43,product
3766,1213,280,view_product,2026-03-20 04:40:26,product
3767,1214,280,view_home,2026-03-14 19:14:00,product
3768,1214,280,search,2026-03-14 19:14:43,product
3769,1214,280,view_product,2026-03-14 19:15:26,product
3770,1215,280,view_home,2026-03-18 13:10:00,product
3771,1215,280,view_product,2026-03-18 13:10:43,product
3772,1216,280,view_home,2026-03-15 02:40:00,product
3773,1216,280,view_product,2026-03-15 02:40:43,product
3774,1216,280,add_to_cart,2026-03-15 02:41:26,product
3775,1216,280,checkout_start,2026-03-15 02:42:09,product
3776,1217,280,view_home,2026-03-13 18:36:00,product
3777,1217,280,view_product,2026-03-13 18:36:43,product
3778,1218,281,view_home,2026-03-13 16:38:00,product
3779,1218,281,view_product,2026-03-13 16:38:43,product
3780,1219,281,view_home,2026-03-07 00:36:00,product
3781,1219,281,search,2026-03-07 00:36:43,product
3782,1220,282,view_home,2026-03-16 20:31:00,product
3783,1220,282,search,2026-03-16 20:31:43,product
3784,1220,282,view_product,2026-03-16 20:32:26,product
3785,1221,282,view_home,2026-03-16 12:41:00,product
3786,1221,282,view_product,2026-03-16 12:41:43,product
3787,1222,283,view_home,2026-03-12 09:32:00,product
3788,1222,283,search,2026-03-12 09:32:43,product
3789,1222,283,view_product,2026-03-12 09:33:26,product
3790,1223,283,view_home,2026-03-12 01:30:00,product
3791,1223,283,view_product,2026-03-12 01:30:43,product
3792,1224,283,view_home,2026-03-12 14:18:00,product
3793,1224,283,search,2026-03-12 14:18:43,product
3794,1224,283,add_to_cart,2026-03-12 14:19:26,product
3795,1224,283,checkout_start,2026-03-12 14:20:09,product
3796,1225,284,view_home,2026-03-26 01:08:00,product
3797,1225,284,view_product,2026-03-26 01:08:43,product
3798,1225,284,add_to_cart,2026-03-26 01:09:26,product
3799,1225,284,checkout_start,2026-03-26 01:10:09,product
3800,1226,284,view_home,2026-03-21 08:33:00,product
3801,1226,284,view_product,2026-03-21 08:33:43,product
3802,1226,284,add_to_cart,2026-03-21 08:34:26,product
3803,1226,284,checkout_start,2026-03-21 08:35:09,product
3804,1227,284,view_home,2026-03-18 05:13:00,product
3805,1227,284,view_product,2026-03-18 05:13:43,product
3806,1227,284,purchase,2026-03-18 05:14:26,product
3807,1228,284,view_home,2026-03-12 14:34:00,product
3808,1228,284,view_product,2026-03-12 14:34:43,product
3809,1229,285,view_home,2026-03-23 14:26:00,product
3810,1229,285,add_to_cart,2026-03-23 14:26:43,product
3811,1229,285,checkout_start,2026-03-23 14:27:26,product
3812,1230,285,view_home,2026-03-20 13:05:00,product
3813,1230,285,search,2026-03-20 13:05:43,product
3814,1230,285,view_product,2026-03-20 13:06:26,product
3815,1231,285,view_home,2026-03-17 02:16:00,product
3816,1231,285,view_product,2026-03-17 02:16:43,product
3817,1232,286,view_home,2026-03-24 23:17:00,product
3818,1232,286,search,2026-03-24 23:17:43,product
3819,1232,286,view_product,2026-03-24 23:18:26,product
3820,1232,286,add_to_cart,2026-03-24 23:19:09,product
3821,1232,286,checkout_start,2026-03-24 23:19:52,product
3822,1233,286,view_home,2026-03-19 08:30:00,product
3823,1234,286,view_home,2026-03-23 04:33:00,product
3824,1234,286,search,2026-03-23 04:33:43,product
3825,1234,286,view_product,2026-03-23 04:34:26,product
3826,1235,286,view_home,2026-03-24 23:48:00,product
3827,1235,286,search,2026-03-24 23:48:43,product
3828,1236,286,view_home,2026-03-24 18:08:00,product
3829,1236,286,view_product,2026-03-24 18:08:43,product
3830,1236,286,purchase,2026-03-24 18:09:26,product
3831,1237,286,view_home,2026-03-19 05:13:00,product
3832,1237,286,search,2026-03-19 05:13:43,product
3833,1237,286,view_product,2026-03-19 05:14:26,product
3834,1237,286,add_to_cart,2026-03-19 05:15:09,product
3835,1237,286,checkout_start,2026-03-19 05:15:52,product
3836,1238,286,view_home,2026-03-12 12:04:00,product
3837,1238,286,search,2026-03-12 12:04:43,product
3838,1238,286,view_product,2026-03-12 12:05:26,product
3839,1238,286,add_to_cart,2026-03-12 12:06:09,product
3840,1238,286,checkout_start,2026-03-12 12:06:52,product
3841,1239,286,view_home,2026-03-18 03:09:00,product
3842,1239,286,search,2026-03-18 03:09:43,product
3843,1240,286,view_home,2026-03-14 00:31:00,product
3844,1240,286,search,2026-03-14 00:31:43,product
3845,1240,286,view_product,2026-03-14 00:32:26,product
3846,1240,286,add_to_cart,2026-03-14 00:33:09,product
3847,1240,286,checkout_start,2026-03-14 00:33:52,product
3848,1241,286,view_home,2026-03-25 09:52:00,product
3849,1241,286,search,2026-03-25 09:52:43,product
3850,1241,286,view_product,2026-03-25 09:53:26,product
3851,1241,286,add_to_cart,2026-03-25 09:54:09,product
3852,1241,286,checkout_start,2026-03-25 09:54:52,product
3853,1242,287,view_home,2026-03-15 12:27:00,product
3854,1242,287,search,2026-03-15 12:27:43,product
3855,1243,287,view_home,2026-03-07 22:08:00,product
3856,1243,287,search,2026-03-07 22:08:43,product
3857,1243,287,view_product,2026-03-07 22:09:26,product
3858,1244,288,view_home,2026-03-15 10:48:00,product
3859,1244,288,search,2026-03-15 10:48:43,product
3860,1245,288,view_home,2026-03-11 06:46:00,product
3861,1245,288,add_to_cart,2026-03-11 06:46:43,product
3862,1245,288,checkout_start,2026-03-11 06:47:26,product
3863,1246,288,view_home,2026-03-14 02:05:00,product
3864,1246,288,view_product,2026-03-14 02:05:43,product
3865,1246,288,add_to_cart,2026-03-14 02:06:26,product
3866,1246,288,checkout_start,2026-03-14 02:07:09,product
3867,1247,288,view_home,2026-03-19 22:57:00,product
3868,1247,288,search,2026-03-19 22:57:43,product
3869,1247,288,view_product,2026-03-19 22:58:26,product
3870,1248,288,view_home,2026-03-10 07:07:00,product
3871,1248,288,search,2026-03-10 07:07:43,product
3872,1248,288,view_product,2026-03-10 07:08:26,product
3873,1249,288,view_home,2026-03-18 19:48:00,product
3874,1249,288,view_product,2026-03-18 19:48:43,product
3875,1250,288,view_home,2026-03-20 01:32:00,product
3876,1250,288,search,2026-03-20 01:32:43,product
3877,1251,289,view_home,2026-03-10 19:29:00,product
3878,1251,289,view_product,2026-03-10 19:29:43,product
3879,1252,289,view_home,2026-03-14 20:16:00,product
3880,1252,289,search,2026-03-14 20:16:43,product
3881,1252,289,view_product,2026-03-14 20:17:26,product
3882,1253,289,view_home,2026-03-16 19:09:00,product
3883,1253,289,view_product,2026-03-16 19:09:43,product
3884,1254,289,view_home,2026-03-05 21:25:00,product
3885,1254,289,search,2026-03-05 21:25:43,product
3886,1254,289,purchase,2026-03-05 21:26:26,product
3887,1255,289,view_home,2026-03-17 23:45:00,product
3888,1255,289,search,2026-03-17 23:45:43,product
3889,1255,289,view_product,2026-03-17 23:46:26,product
3890,1255,289,add_to_cart,2026-03-17 23:47:09,product
3891,1255,289,checkout_start,2026-03-17 23:47:52,product
3892,1256,289,view_home,2026-03-16 07:43:00,product
3893,1256,289,view_product,2026-03-16 07:43:43,product
3894,1257,289,view_home,2026-03-18 11:35:00,product
3895,1258,290,view_home,2026-03-11 12:05:00,product
3896,1258,290,add_to_cart,2026-03-11 12:05:43,product
3897,1258,290,checkout_start,2026-03-11 12:06:26,product
3898,1259,290,view_home,2026-03-13 22:48:00,product
3899,1259,290,view_product,2026-03-13 22:48:43,product
3900,1260,290,view_home,2026-03-12 13:47:00,product
3901,1260,290,view_product,2026-03-12 13:47:43,product
3902,1260,290,purchase,2026-03-12 13:48:26,product
3903,1261,291,view_home,2026-03-22 17:11:00,product
3904,1261,291,view_product,2026-03-22 17:11:43,product
3905,1261,291,add_to_cart,2026-03-22 17:12:26,product
3906,1261,291,checkout_start,2026-03-22 17:13:09,product
3907,1262,291,view_home,2026-03-13 03:20:00,product
3908,1262,291,view_product,2026-03-13 03:20:43,product
3909,1262,291,add_to_cart,2026-03-13 03:21:26,product
3910,1262,291,checkout_start,2026-03-13 03:22:09,product
3911,1263,291,view_home,2026-03-25 01:14:00,product
3912,1263,291,view_product,2026-03-25 01:14:43,product
3913,1264,291,view_home,2026-03-19 22:47:00,product
3914,1264,291,view_product,2026-03-19 22:47:43,product
3915,1264,291,add_to_cart,2026-03-19 22:48:26,product
3916,1264,291,checkout_start,2026-03-19 22:49:09,product
3917,1265,291,view_home,2026-03-23 19:21:00,product
3918,1265,291,view_product,2026-03-23 19:21:43,product
3919,1266,291,view_home,2026-03-19 13:41:00,product
3920,1266,291,add_to_cart,2026-03-19 13:41:43,product
3921,1266,291,checkout_start,2026-03-19 13:42:26,product
3922,1267,291,view_home,2026-03-18 11:09:00,product
3923,1267,291,search,2026-03-18 11:09:43,product
3924,1267,291,view_product,2026-03-18 11:10:26,product
3925,1267,291,add_to_cart,2026-03-18 11:11:09,product
3926,1267,291,checkout_start,2026-03-18 11:11:52,product
3927,1268,291,view_home,2026-03-25 21:40:00,product
3928,1268,291,view_product,2026-03-25 21:40:43,product
3929,1268,291,purchase,2026-03-25 21:41:26,product
3930,1269,292,view_home,2026-03-16 20:41:00,product
3931,1269,292,search,2026-03-16 20:41:43,product
3932,1269,292,view_product,2026-03-16 20:42:26,product
3933,1270,292,view_home,2026-03-15 10:26:00,product
3934,1270,292,search,2026-03-15 10:26:43,product
3935,1270,292,add_to_cart,2026-03-15 10:27:26,product
3936,1270,292,checkout_start,2026-03-15 10:28:09,product
3937,1271,292,view_home,2026-03-09 05:51:00,product
3938,1271,292,search,2026-03-09 05:51:43,product
3939,1271,292,view_product,2026-03-09 05:52:26,product
3940,1272,293,view_home,2026-03-15 06:02:00,product
3941,1272,293,search,2026-03-15 06:02:43,product
3942,1272,293,purchase,2026-03-15 06:03:26,product
3943,1273,293,view_home,2026-03-14 10:02:00,product
3944,1273,293,view_product,2026-03-14 10:02:43,product
3945,1273,293,add_to_cart,2026-03-14 10:03:26,product
3946,1273,293,checkout_start,2026-03-14 10:04:09,product
3947,1274,293,view_home,2026-03-12 17:53:00,product
3948,1274,293,view_product,2026-03-12 17:53:43,product
3949,1274,293,purchase,2026-03-12 17:54:26,product
3950,1275,293,view_home,2026-03-19 06:32:00,product
3951,1275,293,search,2026-03-19 06:32:43,product
3952,1275,293,view_product,2026-03-19 06:33:26,product
3953,1275,293,add_to_cart,2026-03-19 06:34:09,product
3954,1275,293,checkout_start,2026-03-19 06:34:52,product
3955,1276,293,view_home,2026-03-22 09:30:00,product
3956,1276,293,view_product,2026-03-22 09:30:43,product
3957,1277,293,view_home,2026-03-12 23:09:00,product
3958,1277,293,view_product,2026-03-12 23:09:43,product
3959,1278,293,view_home,2026-03-13 03:38:00,product
3960,1278,293,view_product,2026-03-13 03:38:43,product
3961,1279,293,view_home,2026-03-25 17:14:00,product
3962,1279,293,search,2026-03-25 17:14:43,product
3963,1279,293,view_product,2026-03-25 17:15:26,product
3964,1279,293,add_to_cart,2026-03-25 17:16:09,product
3965,1279,293,checkout_start,2026-03-25 17:16:52,product
3966,1280,293,view_home,2026-03-19 03:43:00,product
3967,1280,293,search,2026-03-19 03:43:43,product
3968,1280,293,view_product,2026-03-19 03:44:26,product
3969,1280,293,add_to_cart,2026-03-19 03:45:09,product
3970,1280,293,checkout_start,2026-03-19 03:45:52,product
3971,1281,293,view_home,2026-03-17 16:59:00,product
3972,1281,293,view_product,2026-03-17 16:59:43,product
3973,1281,293,add_to_cart,2026-03-17 17:00:26,product
3974,1281,293,checkout_start,2026-03-17 17:01:09,product
3975,1282,293,view_home,2026-03-13 16:52:00,product
3976,1282,293,search,2026-03-13 16:52:43,product
3977,1282,293,view_product,2026-03-13 16:53:26,product
3978,1282,293,add_to_cart,2026-03-13 16:54:09,product
3979,1282,293,checkout_start,2026-03-13 16:54:52,product
3980,1283,293,view_home,2026-03-20 11:02:00,product
3981,1283,293,search,2026-03-20 11:02:43,product
3982,1283,293,view_product,2026-03-20 11:03:26,product
3983,1283,293,add_to_cart,2026-03-20 11:04:09,product
3984,1283,293,checkout_start,2026-03-20 11:04:52,product
3985,1284,294,view_home,2026-03-12 10:55:00,product
3986,1284,294,search,2026-03-12 10:55:43,product
3987,1284,294,view_product,2026-03-12 10:56:26,product
3988,1285,295,view_home,2026-03-17 00:21:00,product
3989,1285,295,search,2026-03-17 00:21:43,product
3990,1286,295,view_home,2026-03-23 05:48:00,product
3991,1286,295,view_product,2026-03-23 05:48:43,product
3992,1287,295,view_home,2026-03-21 14:03:00,product
3993,1287,295,search,2026-03-21 14:03:43,product
3994,1287,295,add_to_cart,2026-03-21 14:04:26,product
3995,1287,295,checkout_start,2026-03-21 14:05:09,product
3996,1288,295,view_home,2026-03-14 22:30:00,product
3997,1288,295,search,2026-03-14 22:30:43,product
3998,1288,295,add_to_cart,2026-03-14 22:31:26,product
3999,1288,295,checkout_start,2026-03-14 22:32:09,product
4000,1288,295,purchase,2026-03-14 22:32:52,product
4001,1289,295,view_home,2026-03-23 02:54:00,product
4002,1289,295,search,2026-03-23 02:54:43,product
4003,1289,295,view_product,2026-03-23 02:55:26,product
4004,1290,295,view_home,2026-03-21 13:05:00,product
4005,1290,295,search,2026-03-21 13:05:43,product
4006,1290,295,view_product,2026-03-21 13:06:26,product
4007,1290,295,add_to_cart,2026-03-21 13:07:09,product
4008,1290,295,checkout_start,2026-03-21 13:07:52,product
4009,1291,295,view_home,2026-03-22 01:05:00,product
4010,1291,295,view_product,2026-03-22 01:05:43,product
4011,1291,295,add_to_cart,2026-03-22 01:06:26,product
4012,1291,295,checkout_start,2026-03-22 01:07:09,product
4013,1292,296,view_home,2026-03-13 00:03:00,product
4014,1292,296,search,2026-03-13 00:03:43,product
4015,1292,296,add_to_cart,2026-03-13 00:04:26,product
4016,1292,296,checkout_start,2026-03-13 00:05:09,product
4017,1293,296,view_home,2026-03-09 12:33:00,product
4018,1293,296,search,2026-03-09 12:33:43,product
4019,1293,296,add_to_cart,2026-03-09 12:34:26,product
4020,1293,296,checkout_start,2026-03-09 12:35:09,product
4021,1294,296,view_home,2026-03-02 12:20:00,product
4022,1294,296,view_product,2026-03-02 12:20:43,product
4023,1295,296,view_home,2026-03-05 15:19:00,product
4024,1295,296,view_product,2026-03-05 15:19:43,product
4025,1296,296,view_home,2026-03-02 07:43:00,product
4026,1296,296,search,2026-03-02 07:43:43,product
4027,1296,296,view_product,2026-03-02 07:44:26,product
4028,1296,296,add_to_cart,2026-03-02 07:45:09,product
4029,1296,296,checkout_start,2026-03-02 07:45:52,product
4030,1297,296,view_home,2026-03-12 17:41:00,product
4031,1297,296,search,2026-03-12 17:41:43,product
4032,1297,296,view_product,2026-03-12 17:42:26,product
4033,1297,296,add_to_cart,2026-03-12 17:43:09,product
4034,1297,296,checkout_start,2026-03-12 17:43:52,product
4035,1297,296,purchase,2026-03-12 17:44:35,product
4036,1298,296,view_home,2026-03-06 15:06:00,product
4037,1298,296,view_product,2026-03-06 15:06:43,product
4038,1299,297,view_home,2026-03-21 05:05:00,product
4039,1300,297,view_home,2026-03-24 23:43:00,product
4040,1300,297,search,2026-03-24 23:43:43,product
4041,1301,297,view_home,2026-03-22 00:27:00,product
4042,1302,297,view_home,2026-03-17 09:55:00,product
4043,1302,297,view_product,2026-03-17 09:55:43,product
4044,1302,297,add_to_cart,2026-02-20 00:00:00,product
4045,1302,297,checkout_start,2026-03-17 09:57:09,product
4046,1303,297,view_home,2026-03-23 07:35:00,product
4047,1303,297,search,2026-03-23 07:35:43,product
4048,1303,297,view_product,2026-03-23 07:36:26,product
4049,1304,297,view_home,2026-03-26 03:59:00,product
4050,1304,297,search,2026-03-26 03:59:43,product
4051,1304,297,view_product,2026-03-26 04:00:26,product
4052,1305,297,view_home,2026-03-27 13:54:00,product
4053,1305,297,search,2026-03-27 13:54:43,product
4054,1305,297,add_to_cart,2026-03-27 13:55:26,product
4055,1305,297,checkout_start,2026-03-27 13:56:09,product
4056,1306,297,view_home,2026-03-20 23:15:00,product
4057,1307,297,view_home,2026-03-20 21:46:00,product
4058,1307,297,search,2026-03-20 21:46:43,product
4059,1307,297,view_product,2026-03-20 21:47:26,product
4060,1308,297,view_home,2026-03-24 18:40:00,product
4061,1308,297,search,2026-03-24 18:40:43,product
4062,1308,297,view_product,2026-03-24 18:41:26,product
4063,1308,297,purchase,2026-03-24 18:42:09,product
4064,1309,298,view_home,2026-03-16 19:05:00,product
4065,1310,298,view_home,2026-03-11 19:47:00,product
4066,1311,298,view_home,2026-03-20 23:57:00,product
4067,1311,298,search,2026-03-20 23:57:43,product
4068,1312,298,view_home,2026-03-19 09:34:00,product
4069,1312,298,purchase,2026-03-19 09:34:43,product
4070,1313,298,view_home,2026-03-19 12:36:00,product
4071,1313,298,view_product,2026-03-19 12:36:43,product
4072,1314,298,view_home,2026-03-19 12:26:00,product
4073,1314,298,view_product,2026-03-19 12:26:43,product
4074,1314,298,add_to_cart,2026-03-19 12:27:26,product
4075,1314,298,checkout_start,2026-03-19 12:28:09,product
4076,1315,298,view_home,2026-03-20 17:58:00,product
4077,1315,298,search,2026-03-20 17:58:43,product
4078,1315,298,add_to_cart,2026-03-20 17:59:26,product
4079,1315,298,checkout_start,2026-03-20 18:00:09,product
4080,1316,298,view_home,2026-03-11 15:16:00,product
4081,1316,298,search,2026-03-11 15:16:43,product
4082,1316,298,view_product,2026-03-11 15:17:26,product
4083,1317,299,view_home,2026-03-08 07:32:00,product
4084,1317,299,search,2026-03-08 07:32:43,product
4085,1317,299,view_product,2026-03-08 07:33:26,product
4086,1318,299,view_home,2026-03-10 09:16:00,product
4087,1318,299,search,2026-03-10 09:16:43,product
4088,1318,299,add_to_cart,2026-03-10 09:17:26,product
4089,1318,299,checkout_start,2026-03-10 09:18:09,product
4090,1319,299,view_home,2026-03-17 15:54:00,product
4091,1319,299,search,2026-03-17 15:54:43,product
4092,1319,299,view_product,2026-03-17 15:55:26,product
4093,1319,299,add_to_cart,2026-03-17 15:56:09,product
4094,1319,299,checkout_start,2026-03-17 15:56:52,product
4095,1320,299,view_home,2026-03-18 18:51:00,product
4096,1320,299,search,2026-03-18 18:51:43,product
4097,1320,299,view_product,2026-03-18 18:52:26,product
4098,1321,299,view_home,2026-03-08 18:46:00,product
4099,1321,299,search,2026-03-08 18:46:43,product
4100,1321,299,add_to_cart,2026-03-08 18:47:26,product
4101,1321,299,checkout_start,2026-03-08 18:48:09,product
4102,1322,299,view_home,2026-03-16 02:32:00,product
4103,1322,299,view_product,2026-03-16 02:32:43,product
4104,1323,299,view_home,2026-03-13 12:59:00,product
4105,1323,299,search,2026-03-13 12:59:43,product
4106,1323,299,view_product,2026-03-13 13:00:26,product
4107,1324,300,view_home,2026-03-11 10:08:00,product
4108,1324,300,search,2026-03-11 10:08:43,product
4109,1325,300,view_home,2026-03-10 09:52:00,product
4110,1325,300,add_to_cart,2026-03-10 09:52:43,product
4111,1325,300,checkout_start,2026-03-10 09:53:26,product
4112,1326,300,view_home,2026-03-16 19:28:00,product
4113,1326,300,search,2026-03-16 19:28:43,product
4114,1326,300,view_product,2026-03-16 19:29:26,product
4115,1327,301,view_home,2026-03-21 09:57:00,product
4116,1327,301,view_product,2026-03-21 09:57:43,product
4117,1328,301,view_home,2026-03-17 12:35:00,product
4118,1328,301,search,2026-03-17 12:35:43,product
4119,1328,301,add_to_cart,2026-03-17 12:36:26,product
4120,1328,301,checkout_start,2026-03-17 12:37:09,product
4121,1329,301,view_home,2026-03-27 23:35:00,product
4122,1329,301,search,2026-03-27 23:35:43,product
4123,1329,301,view_product,2026-03-27 23:36:26,product
4124,1330,301,view_home,2026-03-18 13:11:00,product
4125,1330,301,search,2026-03-18 13:11:43,product
4126,1330,301,purchase,2026-03-18 13:12:26,product
4127,1331,302,view_home,2026-03-17 09:38:00,product
4128,1331,302,search,2026-03-17 09:38:43,product
4129,1331,302,view_product,2026-03-17 09:39:26,product
4130,1332,303,view_home,2026-03-07 10:14:00,product
4131,1332,303,add_to_cart,2026-03-07 10:14:43,product
4132,1332,303,checkout_start,2026-03-07 10:15:26,product
4133,1333,303,view_home,2026-03-06 22:15:00,product
4134,1333,303,search,2026-03-06 22:15:43,product
4135,1334,303,view_home,2026-03-11 21:04:00,product
4136,1334,303,view_product,2026-03-11 21:04:43,product
4137,1335,304,view_home,2026-03-16 01:54:00,product
4138,1335,304,view_product,2026-03-16 01:54:43,product
4139,1336,305,view_home,2026-03-18 06:48:00,product
4140,1336,305,view_product,2026-03-18 06:48:43,product
